Phylum,Class,Order,Family,Genus,Species,Subspecies,Authority,Year,ID,State,County,Cave,TypeLoc,Lat,Lon,Notes,
Arthropoda,Arachnida,Araneae,Linyphiidae,Phanetta,subterranea,,(Emerton),1875,,WV,Monroe,Coburn Cave,,37.3850,-80.7769,,
Arthropoda,Arachnida,Araneae,Linyphiidae,Phanetta,subterranea,,(Emerton),1875,,WV,Monroe,Cross Road Cave,,37.5525,-80.6694,,
Arthropoda,Arachnida,Araneae,Linyphiidae,Phanetta,subterranea,,(Emerton),1875,,WV,Monroe,Indian Draft Cave,,37.5825,-80.6886,,
Arthropoda,Arachnida,Araneae,Linyphiidae,Phanetta,subterranea,,(Emerton),1875,,WV,Monroe,Laurel Creek Cave,,37.5594,-80.6650,,
Arthropoda,Arachnida,Araneae,Linyphiidae,Phanetta,subterranea,,(Emerton),1875,,WV,Monroe,McClung-Zenith Cave,,37.5028,-80.5211,,
Arthropoda,Arachnida,Araneae,Linyphiidae,Phanetta,subterranea,,(Emerton),1875,,WV,Monroe,Neel Cave,,37.9690,-80.6650,,
Arthropoda,Arachnida,Araneae,Linyphiidae,Phanetta,subterranea,,(Emerton),1875,,WV,Monroe,Steeles Cave,,37.5644,-80.5507,,
Arthropoda,Arachnida,Araneae,Linyphiidae,Phanetta,subterranea,,(Emerton),1875,,WV,Pendleton,Hoffman Pit ,,38.5769,-79.3639,,
Arthropoda,Arachnida,Araneae,Linyphiidae,Phanetta,subterranea,,(Emerton),1875,,WV,Pendleton,Keel Spring Cave,,38.8147,-79.4161,,
Arthropoda,Arachnida,Araneae,Linyphiidae,Phanetta,subterranea,,(Emerton),1875,,WV,Pendleton,Keys Cave,,38.6560,-79.3441,,
Arthropoda,Arachnida,Araneae,Linyphiidae,Phanetta,subterranea,,(Emerton),1875,,WV,Pendleton,Mystic Cave,,38.8306,-79.4117,,
Arthropoda,Arachnida,Araneae,Linyphiidae,Phanetta,subterranea,,(Emerton),1875,,WV,Pendleton,Smoke Hole Cave,,38.8433,-79.2917,,
Arthropoda,Arachnida,Araneae,Linyphiidae,Phanetta,subterranea,,(Emerton),1875,,WV,Pocahontas,Friels Cave,,38.2078,-80.1528,,
Arthropoda,Arachnida,Araneae,Linyphiidae,Phanetta,subterranea,,(Emerton),1875,,WV,Pocahontas,Grimes Cave,,38.4586,-79.8983,,
Arthropoda,Arachnida,Araneae,Linyphiidae,Phanetta,subterranea,,(Emerton),1875,,WV,Pocahontas,Martens Cave,,38.1344,-80.2758,,
Arthropoda,Arachnida,Araneae,Linyphiidae,Phanetta,subterranea,,(Emerton),1875,,WV,Pocahontas,Marthas Cave,,38.1268,-80.2484,,
Arthropoda,Arachnida,Araneae,Linyphiidae,Phanetta,subterranea,,(Emerton),1875,,WV,Pocahontas,Sharps Cave,,38.4189,-80.1467,,
Arthropoda,Arachnida,Araneae,Linyphiidae,Phanetta,subterranea,,(Emerton),1875,,WV,Pocahontas,Steam Cave,,38.1603,-80.1972,,
Arthropoda,Arachnida,Araneae,Linyphiidae,Phanetta,subterranea,,(Emerton),1875,,WV,Preston,Beaver Hole Upper Cave,,39.6114,-79.7817,,
Arthropoda,Arachnida,Araneae,Linyphiidae,Phanetta,subterranea,,(Emerton),1875,,WV,Preston,Cornwell Cave,,39.5489,-79.7033,,
Arthropoda,Arachnida,Araneae,Linyphiidae,Phanetta,subterranea,,(Emerton),1875,,WV,Preston,Fox Den Cave,,39.3396,-79.5601,,
Arthropoda,Arachnida,Araneae,Linyphiidae,Phanetta,subterranea,,(Emerton),1875,,WV,Preston,Kelly Quarry  Cave,,39.5214,-79.5569,,
Arthropoda,Arachnida,Araneae,Linyphiidae,Phanetta,subterranea,,(Emerton),1875,,WV,Randolph,Aquaterra  Cave,,38.7995,-79.6229,,
Arthropoda,Arachnida,Araneae,Linyphiidae,Phanetta,subterranea,,(Emerton),1875,,WV,Randolph,Bowden Cave,,38.9122,-79.7089,,
Arthropoda,Arachnida,Araneae,Linyphiidae,Phanetta,subterranea,,(Emerton),1875,,WV,Randolph,Cooper Cave,,38.9203,-79.5353,,
Arthropoda,Arachnida,Araneae,Linyphiidae,Phanetta,subterranea,,(Emerton),1875,,WV,Randolph,Crawford Cave No. 2 ,,38.5083,-80.0767,,
Arthropoda,Arachnida,Araneae,Linyphiidae,Phanetta,subterranea,,(Emerton),1875,,WV,Randolph,Glady Cave,,38.8094,-79.6258,,
Arthropoda,Arachnida,Araneae,Linyphiidae,Phanetta,subterranea,,(Emerton),1875,,WV,Randolph,Rich Mountain Cave,,38.9258,-79.9150,,
Arthropoda,Arachnida,Araneae,Linyphiidae,Phanetta,subterranea,,(Emerton),1875,,WV,Randolph,Shreve-Howell Pit,,38.8319,-79.9342,,
Arthropoda,Arachnida,Araneae,Linyphiidae,Phanetta,subterranea,,(Emerton),1875,,WV,Randolph,Sinks of Gandy Cave,,38.7644,-79.6431,,
Arthropoda,Arachnida,Araneae,Linyphiidae,Phanetta,subterranea,,(Emerton),1875,,WV,Randolph,Stillhouse Cave,,38.7150,-79.6378,,
Arthropoda,Arachnida,Araneae,Linyphiidae,Phanetta,subterranea,,(Emerton),1875,,WV,Tucker,Bennett Cave,,39.0119,-79.5094,,
Arthropoda,Arachnida,Araneae,Linyphiidae,Phanetta,subterranea,,(Emerton),1875,,WV,Tucker,Bob White Cave,,39.0692,-79.6351,,
Arthropoda,Arachnida,Araneae,Linyphiidae,Porrhomma,cavernicola,,(Keyserling),1886,10,VA,Augusta,Fountain Cave,,38.2558,-78.8356,,
Arthropoda,Arachnida,Araneae,Linyphiidae,Porrhomma,cavernicola,,(Keyserling),1886,10,VA,Augusta,Glade Cave,,38.2939,-79.0311,,
Arthropoda,Arachnida,Araneae,Linyphiidae,Porrhomma,cavernicola,,(Keyserling),1886,10,VA,Augusta,Madison Saltpetre Cave,,38.2631,-78.8367,,
Arthropoda,Arachnida,Araneae,Linyphiidae,Porrhomma,cavernicola,,(Keyserling),1886,10,VA,Bath,Clarks Cave,,38.0869,-79.6555,,
Arthropoda,Arachnida,Araneae,Linyphiidae,Porrhomma,cavernicola,,(Keyserling),1886,10,VA,Bath,Crossroads Cave,,38.0528,-79.6917,,
Arthropoda,Arachnida,Araneae,Linyphiidae,Porrhomma,cavernicola,,(Keyserling),1886,10,VA,Bath,Porters Cave,,37.9181,-79.7236,,
Arthropoda,Arachnida,Araneae,Linyphiidae,Porrhomma,cavernicola,,(Keyserling),1886,10,VA,Bath,Witheros Cave,,38.0261,-79.6039,,
Arthropoda,Arachnida,Araneae,Linyphiidae,Porrhomma,cavernicola,,(Keyserling),1886,10,VA,Bland,Banes Spring Cave,,37.1156,-80.9772,,
Arthropoda,Arachnida,Araneae,Linyphiidae,Porrhomma,cavernicola,,(Keyserling),1886,10,VA,Bland,Banes Spring Cave,,37.1156,-80.9772,,
Arthropoda,Arachnida,Araneae,Linyphiidae,Porrhomma,cavernicola,,(Keyserling),1886,10,VA,Bland,Coon Cave,,37.1069,-80.9996,,
Arthropoda,Arachnida,Araneae,Linyphiidae,Porrhomma,cavernicola,,(Keyserling),1886,10,VA,Bland,Coon Cave,,37.1069,-80.9996,,
Arthropoda,Arachnida,Araneae,Linyphiidae,Porrhomma,cavernicola,,(Keyserling),1886,10,VA,Craig,New Castle Murder Hole,,37.4708,-80.1475,,
Arthropoda,Arachnida,Araneae,Linyphiidae,Porrhomma,cavernicola,,(Keyserling),1886,10,VA,Craig,Rufe Caldwell Cave,,37.4572,-80.1663,,
Arthropoda,Arachnida,Araneae,Linyphiidae,Porrhomma,cavernicola,,(Keyserling),1886,10,VA,Frederick,Beans Cave,,39.1645,-78.3623,,
Arthropoda,Arachnida,Araneae,Linyphiidae,Porrhomma,cavernicola,,(Keyserling),1886,10,VA,Giles,Clover Hollow Cave,,37.3572,-80.4606,,
Arthropoda,Arachnida,Araneae,Linyphiidae,Porrhomma,cavernicola,,(Keyserling),1886,10,VA,Lee,Fisher Cave,,36.6228,-83.0611,,
Arthropoda,Arachnida,Araneae,Linyphiidae,Porrhomma,cavernicola,,(Keyserling),1886,10,VA,Lee,Unthanks Cave,,36.6195,-83.2192,,
Arthropoda,Arachnida,Araneae,Linyphiidae,Porrhomma,cavernicola,,(Keyserling),1886,10,VA,Montgomery,Aunt Nellies Hole,,37.2118,-80.3837,,
Arthropoda,Arachnida,Araneae,Linyphiidae,Porrhomma,cavernicola,,(Keyserling),1886,10,VA,Page,Luray Caverns,,38.6644,-78.4847,,
Arthropoda,Arachnida,Araneae,Linyphiidae,Porrhomma,cavernicola,,(Keyserling),1886,10,VA,Page,Ruffners No. 1 Cave,,38.6635,-78.4872,,
Arthropoda,Arachnida,Araneae,Linyphiidae,Porrhomma,cavernicola,,(Keyserling),1886,10,VA,Roanoke,Dixie Caverns,,37.2517,-80.1744,,
Arthropoda,Arachnida,Araneae,Linyphiidae,Porrhomma,cavernicola,,(Keyserling),1886,10,VA,Rockbridge,Bell Cave,,37.7841,-79.3761,,
Arthropoda,Arachnida,Araneae,Linyphiidae,Porrhomma,cavernicola,,(Keyserling),1886,10,VA,Rockbridge,Buck Hill Cave,,37.6336,-79.5394,,
Arthropoda,Arachnida,Araneae,Linyphiidae,Porrhomma,cavernicola,,(Keyserling),1886,10,VA,Rockingham,3-D Maze Cave,,38.5442,-78.8825,,
Arthropoda,Arachnida,Araneae,Linyphiidae,Porrhomma,cavernicola,,(Keyserling),1886,10,VA,Russell,Cartop Cave,,36.8730,-82.1934,,
Arthropoda,Arachnida,Araneae,Linyphiidae,Porrhomma,cavernicola,,(Keyserling),1886,10,VA,Russell,Maggie Baker Cave,,36.8048,-82.2733,,
Arthropoda,Arachnida,Araneae,Linyphiidae,Porrhomma,cavernicola,,(Keyserling),1886,10,VA,Scott,Abrams Cave,,36.8369,-82.4809,,
Arthropoda,Arachnida,Araneae,Linyphiidae,Porrhomma,cavernicola,,(Keyserling),1886,10,VA,Scott,Little Duck Cave,,36.7506,-82.3530,,
Arthropoda,Arachnida,Araneae,Linyphiidae,Porrhomma,cavernicola,,(Keyserling),1886,10,VA,Scott,Queens Cave,,36.8192,-82.5286,,
Arthropoda,Arachnida,Araneae,Linyphiidae,Porrhomma,cavernicola,,(Keyserling),1886,10,VA,Smyth,Buchanan Saltpetre Cave,,36.9097,-81.5772,,
Arthropoda,Arachnida,Araneae,Linyphiidae,Porrhomma,cavernicola,,(Keyserling),1886,10,VA,Tazewell,Gully Cave,,37.0461,-81.6506,,
Arthropoda,Arachnida,Araneae,Linyphiidae,Porrhomma,cavernicola,,(Keyserling),1886,10,VA,Tazewell,Lawson Cave,,37.1181,-81.3106,,
Arthropoda,Arachnida,Araneae,Linyphiidae,Porrhomma,cavernicola,,(Keyserling),1886,10,VA,Washington,Robinson Cave,,36.7677,-82.0934,,
Arthropoda,Arachnida,Araneae,Linyphiidae,Porrhomma,cavernicola,,(Keyserling),1886,10,VA,Wise,Parsons Cave,,36.8542,-82.7000,,
Arthropoda,Arachnida,Araneae,Linyphiidae,Porrhomma,cavernicola,,(Keyserling),1886,10,VA,Wythe,Sam Six Cave,,36.9327,-81.1636,,
Arthropoda,Arachnida,Araneae,Linyphiidae,Porrhomma,cavernicola,,(Keyserling),1886,,WV,Berkeley,Whitings Neck Cave,,39.5115,-77.8532,,
Arthropoda,Arachnida,Araneae,Linyphiidae,Porrhomma,cavernicola,,(Keyserling),1886,,WV,Grant,Kline Gap Cave,,39.0833,-79.2272,,
Arthropoda,Arachnida,Araneae,Linyphiidae,Porrhomma,cavernicola,,(Keyserling),1886,,WV,Greenbrier,Bransfords Cave,,37.9897,-80.4697,,
Arthropoda,Arachnida,Araneae,Linyphiidae,Porrhomma,cavernicola,,(Keyserling),1886,,WV,Greenbrier,Buckeye Creek Cave,,37.9761,-80.3997,,
Arthropoda,Arachnida,Araneae,Linyphiidae,Porrhomma,cavernicola,,(Keyserling),1886,,WV,Greenbrier,Fuells Fruit Cave,,37.9728,-80.4061,,
Arthropoda,Arachnida,Araneae,Linyphiidae,Porrhomma,cavernicola,,(Keyserling),1886,,WV,Greenbrier,Higginbothams Cave,,37.9319,-80.4083,,
Arthropoda,Arachnida,Araneae,Linyphiidae,Porrhomma,cavernicola,,(Keyserling),1886,,WV,Greenbrier,McFerrin Breakdown Cave,,37.9670,-80.3795,,
Arthropoda,Arachnida,Araneae,Linyphiidae,Porrhomma,cavernicola,,(Keyserling),1886,,WV,Greenbrier,Nellies Cave,,37.9779,-80.4039,,
Arthropoda,Arachnida,Araneae,Linyphiidae,Porrhomma,cavernicola,,(Keyserling),1886,,WV,Greenbrier,Organ Cave,,37.7183,-80.4369,,
Arthropoda,Arachnida,Araneae,Linyphiidae,Porrhomma,cavernicola,,(Keyserling),1886,,WV,Greenbrier,Pollock Cave,,37.7722,-80.6097,,
Arthropoda,Arachnida,Araneae,Linyphiidae,Porrhomma,cavernicola,,(Keyserling),1886,,WV,Greenbrier,Pollock Saltpetre  Cave,,37.7714,-80.6097,,
Arthropoda,Arachnida,Araneae,Linyphiidae,Porrhomma,cavernicola,,(Keyserling),1886,,WV,Jefferson,George Washington Cave,,39.2550,-77.8589,,
Arthropoda,Arachnida,Araneae,Linyphiidae,Porrhomma,cavernicola,,(Keyserling),1886,,WV,Mineral,High Rock Fissure,,39.4681,-79.9381,,
Arthropoda,Arachnida,Araneae,Linyphiidae,Porrhomma,cavernicola,,(Keyserling),1886,,WV,Monroe,Doan Ballard Cave,,37.5570,-80.6650,,
Arthropoda,Arachnida,Araneae,Linyphiidae,Porrhomma,cavernicola,,(Keyserling),1886,,WV,Monroe,Fulton Cave,,37.5275,-80.4731,,
Arthropoda,Arachnida,Araneae,Linyphiidae,Porrhomma,cavernicola,,(Keyserling),1886,,WV,Monroe,Steeles Cave,,37.5644,-80.5507,,
Arthropoda,Arachnida,Araneae,Linyphiidae,Porrhomma,cavernicola,,(Keyserling),1886,,WV,Pendleton,Moyers Cave,,38.6022,-79.3792,,
Arthropoda,Arachnida,Araneae,Linyphiidae,Porrhomma,cavernicola,,(Keyserling),1886,,WV,Pendleton,Mystic Cave,,38.8306,-79.4117,,
Arthropoda,Arachnida,Araneae,Linyphiidae,Porrhomma,cavernicola,,(Keyserling),1886,,WV,Pendleton,Schoolhouse Cave,,38.7844,-79.3747,,
Arthropoda,Arachnida,Araneae,Linyphiidae,Porrhomma,cavernicola,,(Keyserling),1886,,WV,Pendleton,Seneca Caverns ,,38.7603,-79.3900,,
Arthropoda,Arachnida,Araneae,Linyphiidae,Porrhomma,cavernicola,,(Keyserling),1886,,WV,Pendleton,Smoke Hole Cave,,38.8433,-79.2917,,
Arthropoda,Arachnida,Araneae,Linyphiidae,Porrhomma,cavernicola,,(Keyserling),1886,,WV,Pendleton,Stratosphere Balloon Cave,,38.7633,-79.3917,,
Arthropoda,Arachnida,Araneae,Linyphiidae,Porrhomma,cavernicola,,(Keyserling),1886,,WV,Pocahontas,Sharps Cave,,38.4189,-80.1467,,
Arthropoda,Arachnida,Araneae,Linyphiidae,Porrhomma,cavernicola,,(Keyserling),1886,,WV,Randolph,Glady Cave,,38.8094,-79.6258,,
Arthropoda,Arachnida,Araneae,Linyphiidae,Porrhomma,cavernicola,,(Keyserling),1886,,WV,Randolph,Shreve-Howell Pit,,38.8319,-79.9342,,
Arthropoda,Arachnida,Araneae,Linyphiidae,Porrhomma,cavernicola,,(Keyserling),1886,,WV,Randolph,Sinks of Gandy Cave,,38.7644,-79.6431,,
Arthropoda,Arachnida,Araneae,Nesticidae,Nesticus,holsingeri,,Gertsch,1984,11,VA,Lee,Bowling Cave,,36.7236,-83.0753,,
Arthropoda,Arachnida,Araneae,Nesticidae,Nesticus,holsingeri,,Gertsch,1984,11,VA,Lee,Gibson No. 1 Cave,,36.6903,-83.1281,,
Arthropoda,Arachnida,Araneae,Nesticidae,Nesticus,holsingeri,,Gertsch,1984,11,VA,Montgomery,Eve Einstein Cave,,37.1352,-80.5573,,
Arthropoda,Arachnida,Araneae,Nesticidae,Nesticus,holsingeri,,Gertsch,1984,11,VA,Pulaski,Colliers Cave,,37.1633,-80.6379,,
Arthropoda,Arachnida,Araneae,Nesticidae,Nesticus,holsingeri,,Gertsch,1984,11,VA,Russell,Austins Hilltop Pit,,36.8360,-82.3657,,
Arthropoda,Arachnida,Araneae,Nesticidae,Nesticus,holsingeri,,Gertsch,1984,11,VA,Russell,Carpenters Cave,,36.9999,-81.8422,,
Arthropoda,Arachnida,Araneae,Nesticidae,Nesticus,holsingeri,,Gertsch,1984,11,VA,Russell,Concrete Tank Cave,,36.9543,-82.0442,,
Arthropoda,Arachnida,Araneae,Nesticidae,Nesticus,holsingeri,,Gertsch,1984,11,VA,Russell,Ferguson Cave,,36.8961,-81.9825,,
Arthropoda,Arachnida,Araneae,Nesticidae,Nesticus,holsingeri,,Gertsch,1984,11,VA,Russell,Stewart Monks Cave,,36.9335,-82.0782,,
Arthropoda,Arachnida,Araneae,Nesticidae,Nesticus,holsingeri,,Gertsch,1984,11,VA,Scott,Alley Cave,,36.7139,-82.7275,,
Arthropoda,Arachnida,Araneae,Nesticidae,Nesticus,holsingeri,,Gertsch,1984,11,VA,Scott,Blair-Collins Cave,,36.6742,-82.5575,,
Arthropoda,Arachnida,Araneae,Nesticidae,Nesticus,holsingeri,,Gertsch,1984,11,VA,Scott,Coley No. 2 Cave,,36.6619,-82.6011,,
Arthropoda,Arachnida,Araneae,Nesticidae,Nesticus,holsingeri,,Gertsch,1984,11,VA,Scott,Compton Cave,,36.8036,-82.4817,,
Arthropoda,Arachnida,Araneae,Nesticidae,Nesticus,holsingeri,,Gertsch,1984,11,VA,Scott,Jackson Cave,,36.7227,-82.6864,,
Arthropoda,Arachnida,Araneae,Nesticidae,Nesticus,holsingeri,,Gertsch,1984,11,VA,Scott,McDavids Cave,,36.7156,-82.7081,,
Arthropoda,Arachnida,Araneae,Nesticidae,Nesticus,holsingeri,,Gertsch,1984,11,VA,Scott,Pond Cave,,36.7503,-82.7008,,
Arthropoda,Arachnida,Araneae,Nesticidae,Nesticus,holsingeri,,Gertsch,1984,11,VA,Scott,Taylor No. 1 Cave,,36.6575,-82.3319,,
Arthropoda,Arachnida,Araneae,Nesticidae,Nesticus,holsingeri,,Gertsch,1984,11,VA,Washington,Thomas No. 1 Cave,,36.6072,-82.0347,,
Arthropoda,Arachnida,Araneae,Nesticidae,Nesticus,holsingeri,,Gertsch,1984,11,VA,Wise,Burtons Cave,,36.8972,-82.3372,,
Arthropoda,Arachnida,Araneae,Nesticidae,Nesticus,paynei,,Gertsch,1984,12,VA,Scott,Wolfe Cave,,36.6386,-82.7511,,
Arthropoda,Arachnida,Araneae,Nesticidae,Nesticus,tennesseensis,,(Petrunkevitch),1925,13,VA,Alleghany,Rumbolds Cave,,37.8158,-80.0600,,
Arthropoda,Arachnida,Araneae,Nesticidae,Nesticus,tennesseensis,,(Petrunkevitch),1925,13,VA,Craig,Fish Hatchery Cave,,37.4783,-80.1444,,
Arthropoda,Arachnida,Araneae,Nesticidae,Nesticus,tennesseensis,,(Petrunkevitch),1925,13,VA,Craig,Walkthrough Cave,,37.4778,-80.1550,,
Arthropoda,Arachnida,Araneae,Nesticidae,Nesticus,tennesseensis,,(Petrunkevitch),1925,13,VA,Giles,Ballards Cave,,37.3169,-80.7308,,
Arthropoda,Arachnida,Araneae,Nesticidae,Nesticus,tennesseensis,,(Petrunkevitch),1925,13,VA,Giles,Cascades of Little Stony Creek Cave,,37.3567,-80.5800,,
Arthropoda,Arachnida,Araneae,Nesticidae,Nesticus,tennesseensis,,(Petrunkevitch),1925,13,VA,Giles,Doe Mountain Cave,,37.3428,-80.5822,,
Arthropoda,Arachnida,Araneae,Nesticidae,Nesticus,tennesseensis,,(Petrunkevitch),1925,13,VA,Giles,Giant Caverns,,37.3194,-80.8103,,
Arthropoda,Arachnida,Araneae,Nesticidae,Nesticus,tennesseensis,,(Petrunkevitch),1925,13,VA,Giles,Glenlyn Cave,,37.3589,-80.8422,,
Arthropoda,Arachnida,Araneae,Nesticidae,Nesticus,tennesseensis,,(Petrunkevitch),1925,13,VA,Giles,Harris Cave,,37.2342,-80.7228,,
Arthropoda,Arachnida,Araneae,Nesticidae,Nesticus,tennesseensis,,(Petrunkevitch),1925,13,VA,Giles,Starnes Cave,,37.2822,-80.7828,,
Arthropoda,Arachnida,Araneae,Nesticidae,Nesticus,tennesseensis,,(Petrunkevitch),1925,13,VA,Giles,Straleys No. 1 Cave,,37.2599,-80.6492,,
Arthropoda,Arachnida,Araneae,Nesticidae,Nesticus,tennesseensis,,(Petrunkevitch),1925,13,VA,Giles,Sugar Run Cave System,,37.2410,-80.7831,,
Arthropoda,Arachnida,Araneae,Nesticidae,Nesticus,tennesseensis,,(Petrunkevitch),1925,13,VA,Highland,Locust Cave,,38.3206,-79.4749,,
Arthropoda,Arachnida,Araneae,Nesticidae,Nesticus,tennesseensis,,(Petrunkevitch),1925,13,VA,Lee,Cattle Cave,,36.7628,-82.9206,,
Arthropoda,Arachnida,Araneae,Nesticidae,Nesticus,tennesseensis,,(Petrunkevitch),1925,13,VA,Russell,Broken Formation Cave,,36.8968,-81.9960,,
Arthropoda,Arachnida,Araneae,Nesticidae,Nesticus,tennesseensis,,(Petrunkevitch),1925,13,VA,Russell,Dorton Spring  Cave,,36.7800,-82.3267,,
Arthropoda,Arachnida,Araneae,Nesticidae,Nesticus,tennesseensis,,(Petrunkevitch),1925,13,VA,Scott,Booher Cave,,36.6031,-82.3244,,
Arthropoda,Arachnida,Araneae,Nesticidae,Nesticus,tennesseensis,,(Petrunkevitch),1925,13,VA,Smyth,Sugar Grove No. 10 Cave,,36.7799,-81.4034,,
Arthropoda,Arachnida,Araneae,Nesticidae,Nesticus,tennesseensis,,(Petrunkevitch),1925,13,VA,Tazewell,Cassell Farm No. 2 Cave,,37.0942,-81.3803,,
Arthropoda,Arachnida,Araneae,Nesticidae,Nesticus,tennesseensis,,(Petrunkevitch),1925,13,VA,Tazewell,Chimney Rock Cave,,37.0632,-81.7389,,
Arthropoda,Arachnida,Araneae,Nesticidae,Nesticus,tennesseensis,,(Petrunkevitch),1925,13,VA,Tazewell,Fallen Rock Cave,,37.0081,-81.6839,,
Arthropoda,Arachnida,Araneae,Nesticidae,Nesticus,tennesseensis,,(Petrunkevitch),1925,13,VA,Tazewell,Hugh Young Cave,,37.0236,-81.6794,,
Arthropoda,Arachnida,Araneae,Nesticidae,Nesticus,tennesseensis,,(Petrunkevitch),1925,13,VA,Tazewell,Steeles Cave,,37.1178,-81.4950,,
Arthropoda,Arachnida,Araneae,Nesticidae,Nesticus,tennesseensis,,(Petrunkevitch),1925,13,VA,Wise,Hairy Hole Cave,,36.8408,-82.7147,,
Arthropoda,Arachnida,Araneae,Nesticidae,Nesticus,tennesseensis,,(Petrunkevitch),1925,,WV,Pocahontas,Durbin  Cave,,38.5506,-79.8500,,
Arthropoda,Arachnida,Opiliones,Sabaconidae,Hesperonemastoma,smilax,,,,,WV,Greenbrier,McClung Cave,y,37.8811,-80.3903,,
Arthropoda,Arachnida,Pseudoscorpiones,Chernetidae,Hesperochernes,mirabilis,,(Banks),1895,87,VA,Bath,Cave Run Pit Cave,,38.1728,-79.7569,,
Arthropoda,Arachnida,Pseudoscorpiones,Chernetidae,Hesperochernes,mirabilis,,(Banks),1895,87,VA,Giles,Smokehole Cave,,37.3139,-80.5092,,
Arthropoda,Arachnida,Pseudoscorpiones,Chernetidae,Hesperochernes,mirabilis,,(Banks),1895,87,VA,Highland,Van Devanter Cave,,38.4676,-79.5184,,
Arthropoda,Arachnida,Pseudoscorpiones,Chernetidae,Hesperochernes,mirabilis,,(Banks),1895,87,VA,Lee,Gilley Cave,,36.7503,-83.0208,,
Arthropoda,Arachnida,Pseudoscorpiones,Chernetidae,Hesperochernes,mirabilis,,(Banks),1895,87,VA,Lee,Secret Cave,,36.7734,-82.9185,,
Arthropoda,Arachnida,Pseudoscorpiones,Chernetidae,Hesperochernes,mirabilis,,(Banks),1895,87,VA,Roanoke,Goodwins Cave,,37.2359,-80.1317,,
Arthropoda,Arachnida,Pseudoscorpiones,Chernetidae,Hesperochernes,mirabilis,,(Banks),1895,87,VA,Rockingham,Eggleston Cave,,38.5205,-78.7473,,
Arthropoda,Arachnida,Pseudoscorpiones,Chernetidae,Hesperochernes,mirabilis,,(Banks),1895,87,VA,Russell,Boy Scout Cave,,36.8789,-82.3354,,
Arthropoda,Arachnida,Pseudoscorpiones,Chernetidae,Hesperochernes,mirabilis,,(Banks),1895,87,VA,Russell,Ferguson Hollow Cave,,36.9342,-82.2129,,
Arthropoda,Arachnida,Pseudoscorpiones,Chernetidae,Hesperochernes,mirabilis,,(Banks),1895,87,VA,Scott,Basil Duncan Cave,,36.6214,-82.7986,,
Arthropoda,Arachnida,Pseudoscorpiones,Chernetidae,Hesperochernes,mirabilis,,(Banks),1895,87,VA,Scott,Big Spiders in a Little Maze Cave,,36.7376,-82.4474,,
Arthropoda,Arachnida,Pseudoscorpiones,Chernetidae,Hesperochernes,mirabilis,,(Banks),1895,87,VA,Scott,Canyon to Nowhere Cave,,36.6625,-82.8617,,
Arthropoda,Arachnida,Pseudoscorpiones,Chernetidae,Hesperochernes,mirabilis,,(Banks),1895,87,VA,Scott,Creek No. 1 Cave,,36.7348,-82.4538,,
Arthropoda,Arachnida,Pseudoscorpiones,Chernetidae,Hesperochernes,mirabilis,,(Banks),1895,87,VA,Scott,Darty Cave,,36.6934,-82.4723,,
Arthropoda,Arachnida,Pseudoscorpiones,Chernetidae,Hesperochernes,mirabilis,,(Banks),1895,87,VA,Scott,McCulley Cave,,36.7387,-82.5957,,
Arthropoda,Arachnida,Pseudoscorpiones,Chernetidae,Hesperochernes,mirabilis,,(Banks),1895,87,VA,Scott,W.R. Combs Cave,,36.7418,-82.4187,,
Arthropoda,Arachnida,Pseudoscorpiones,Chernetidae,Hesperochernes,mirabilis,,(Banks),1895,87,VA,Washington,Davenport Cave,,36.6182,-82.2246,,
Arthropoda,Arachnida,Pseudoscorpiones,Chernetidae,Hesperochernes,mirabilis,,(Banks),1895,87,VA,Washington,Three Chambers Cave,,36.6515,-82.2203,,
Arthropoda,Arachnida,Pseudoscorpiones,Chthoniidae,Apochthonius,coecus,,(Packard),1884,88,VA,Augusta,Grand Caverns,,38.2603,-78.8361,,
Arthropoda,Arachnida,Pseudoscorpiones,Chthoniidae,Apochthonius,coecus,,(Packard),1884,88,VA,Augusta,Madison Saltpetre Cave,,38.2631,-78.8367,,
Arthropoda,Arachnida,Pseudoscorpiones,Chthoniidae,Apochthonius,holsingeri,,Muchmore,1967,89,VA,Alleghany,Blue Spring Cave,,37.6886,-79.9958,,
Arthropoda,Arachnida,Pseudoscorpiones,Chthoniidae,Apochthonius,holsingeri,,Muchmore,1967,89,VA,Bath,Cave Run Pit Cave,,38.1728,-79.7569,,
Arthropoda,Arachnida,Pseudoscorpiones,Chthoniidae,Apochthonius,paucispinosus,,,,,WV,Tucker,Bennett Cave,y,39.0119,-79.5094,,
Arthropoda,Arachnida,Pseudoscorpiones,Chthoniidae,Kleptochthonius,anophthalmus,,Muchmore,1970,90,VA,Bath,Porters Cave,,37.9181,-79.7236,,
Arthropoda,Arachnida,Pseudoscorpiones,Chthoniidae,Kleptochthonius,binoculatus,,Muchmore,1974,91,VA,Scott,Dancing Rock Cave,,36.7467,-82.5883,,
Arthropoda,Arachnida,Pseudoscorpiones,Chthoniidae,Kleptochthonius,binoculatus,,Muchmore,1974,91,VA,Scott,Hill Cave,,36.7678,-82.7233,,
Arthropoda,Arachnida,Pseudoscorpiones,Chthoniidae,Kleptochthonius,binoculatus,,Muchmore,1974,91,VA,Scott,Jack Hartstock Cave,,36.7515,-82.3900,,
